text,date,source
"Bekasi Siap Terapkan Menu Makan Bergizi Gratis, Telur Ayam dan Daun Kelor Pengganti Susu https://t.co/lSN6mezgtQ",2025-01-02 00:00:00+00:00,x
Makan bergizi gratis ini bukti kalau pemerintah serius urus masa depan bangsa. Mantap! #MakanBergiziBangunNegeri,2025-01-02 00:00:00+00:00,x
Program makan bergizi gratis bikin masa depan anak-anak Indonesia lebih cerah #MakanBergiziBangunNegeri https://t.co/cCY3EkGvwe,2025-01-02 00:00:00+00:00,x
"New Post: PT Timah Berikan Makan Bergizi Gratis di SD 8 dan 9 Baskara Bakti https://t.co/q8mLHYEBql 
#makanbergizi #pttimah 
#sosial",2025-01-02 00:00:00+00:00,x
Makan bergizi gratis adalah wujud nyata perhatian pada generasi penerus bangsa #MakanBergiziBangunNegeri,2025-01-02 00:00:00+00:00,x
"@Gerindra Seperti kisah 3 orang buta meraba gajah...kesimpulan masing2 beda terhadap program makan bergizi gratis, Krn sebetulnya ini program serius dan bisa ber efek sangat baik dan luas...tp saat ini banyak oknum memanfaatkan minat masyarakat dg ""menjual"" seolah bisa memastikan sesuatu",2025-01-02 00:00:00+00:00,x
Mungkinkah Publik membatalkan program makan bergizi gratis seperti ppn 12% ?,2025-01-02 00:00:00+00:00,x
"Pemkot Jogja terpaksa membatalkan sejumlah proyek strategis yg rencananya akan dibangun pada 2025. Hal ini karena Pemkot Jogja harus melakukan refocusing anggaran untuk keperluan implementasi program makan bergizi gratis (MBG).
Satu diantanya adl Pembangunan Puskesmas Tegalrejo. https://t.co/7T0wDelEE5",2025-01-02 00:00:00+00:00,x
Syarat Menjadi Mitra Makan Bergizi Gratis dan Cara Pendaftarannya Secara Lengkap -  https://t.co/i8uoqPdQTa https://t.co/Oc5CVRAXf6,2025-01-02 00:00:00+00:00,x
Program makan bergizi gratis membawa perubahan besar untuk masa depan bangsa #MakanBergiziBangunNegeri,2025-01-02 00:00:00+00:00,x
@tempodotco Nilainya kok hampir sama dengan Program Makan Bergizi Gratis 🤔,2025-01-02 00:00:00+00:00,x
"@barengwarga Orang-orang bagus macam Pak Jonan, Pak Yos, kl diposisikan ""harus masuk"" ke sistem/rezim yg NIHIL menghargai ya repot

Wong sempat viral ucapan ""itu profesor ngapain bacot bacot soal MBG""",2025-01-02 00:00:00+00:00,x
"Mari Kita Dukung Implementasi Program Makan Bergizi Gratis Untuk Kemajuan Generasi Bangsa

#MBG #DukungProgramPresiden https://t.co/WJks46BCOM",2025-01-02 00:00:00+00:00,x
Program Makan Bergizi Gratis Mulai Diluncurkan 6 Januari 2025 https://t.co/WP1Fc6ZuKZ,2025-01-02 00:00:00+00:00,x
"Ini Peluang Bagus, Begini Syarat dan Tata Cara Gabung Mitra Program Makan Bergizi Gratis https://t.co/hO5a0N0nZF",2025-01-02 00:00:00+00:00,x
"Badan Gizi Nasional: Makan Bergizi Gratis Serentak Dilaksanakan 6 Januari 2025
https://t.co/ItqQCop5i2",2025-01-02 00:00:00+00:00,x
"Harga susu yang terus meningkat, sulitnya distribusi ke daerah terpencil, dan masalah intoleransi laktosa pada sebagian anak menjadi tantangan besar dalam program makan bergizi gratis. Kelor ditawarkan sebagai solusi, apakah bisa?

https://t.co/pFpzwjUC0v https://t.co/0s8cHs6qVG",2025-01-02 00:00:00+00:00,x
"KITA KETIPU PROGRAM MAKAN BERGIZI GRATIS PRABOWO...

PULUHAN PEMILIK KATERING TERTIPU...
RP. 72 JUTA DI JANJIKAN JADI PEMASOK MAKAN BERGIZI GRATIS....‼️

#JokowiHarusDisprindik 
#JokowiHarusDisprindik 
🆘🆗 https://t.co/JKMzMScokL",2025-01-02 00:00:00+00:00,x
"Program Makan Bergizi Gratis Resmi Diluncurkan 2025, Ini Besaran Alokasi Anggaran dan Tanggal Mulai Diluncurkan https://t.co/CLhGgmHLeG",2025-01-02 00:00:00+00:00,x
Program Makan Bergizi Gratis Akan Serentak Mulai 6 Januari https://t.co/IfGcPvd9W7,2025-01-02 00:00:00+00:00,x
"Seiring program pemerintah Makan Bergizi Gratis (MBG) dan swasembada pangan hewani maka Indonesia masih membutuhkan susu dan daging sapi. Untuk memenuhi kebutuhan tersebut, pemerintah mengajak para pelaku usaha dan importir untuk berinvestasi indukan sapi perah dan sapi daging.",2025-01-02 00:00:00+00:00,x
"Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, mengumumkan bahwa Program Makan Bergizi Gratis (MBG) yang digagas oleh Presiden Prabowo Subianto akan segera diluncurkan pada 6 Januari 2025, hanya dalam hitungan hari.

https://t.co/eMcrDN89iV

@AidilAKBAR",2025-01-02 00:00:00+00:00,x
"Program Makan Bergizi Gratis (MBG) yang digagas oleh Prabowo Subianto-Gibran Rakabuming Raka akan diluncurkan pada 6 Januari 2025.

""[MBG] itu menjangkau seluruh titik sasaran. Dan yang akan kami laksanakan secara serentak tanggal 6 Januari 2025 adalah untuk anak usia sekolah,"" kata Deputi Bidang Pembangunan Manusia, Masyarakat, dan Kebudayaan Bappenas Amich Alhumami, seperti dikutip RRI, Kamis (2/1/2025).

Amich memastikan target dan sasaran program ini dilakukan bertahap dan tidak langsung masif dengan jangkauan seluruh Indonesia. Dengan dilaksanakan di titik tertentu berdasarkan kemampuan unit organisasinya.

Nantinya, Badan Gizi Nasional (BGN) menempatkan seorang ahli gizi yang bertanggung jawab memastikan komposisi nutrisi. Sesuai standar gizi nasional di setiap satuan pelayanan program Makan Bergizi Gratis di daerah.

Sebelumnya, Kepala Badan Gizi Nasional Dadan Hindayana juga mengatakan program Makan Bergizi Gratis akan dimulai pada Senin, 6 Januari 2025. Ia memastikan program ini akan menjangkau sekitar 3 juta penerima manfaat pada tahap awal, lalu penerimanya akan ditingkatkan hingga 17 juta secara bertahap tahun ini.

Program Makan Bergizi Gratis ini memiliki empat target utama yakni, pelajar dari PAUD hingga SMA. Kemudian akan menyusul untuk balita, ibu hamil, serta ibu menyusui.

| Narasi Daily",2025-01-02 00:00:00+00:00,x
"@cakimiNOW Selama ini soal makan, Santri kurang memperhatikan asupan gizi. Terutama Santri pondok salaf, yg masak sendiri. Mereka mengimun diri dgn dalil tirakat. Program MBG ini sangat layak dan penting adanya utk Santri",2025-01-02 00:00:00+00:00,x
Program makan bergizi gratis (MBG) mulai dilaksanakan serentak 6 Januari. Kepri targetkan 98 ribu penerima di tahap awal. https://t.co/mNgscjuHVP,2025-01-02 00:00:00+00:00,x
"Badan Gizi Nasional mengumumkan pelaksanaan program makan bergizi gratis (MBG) akan mulai berjalan pada Senin, 6 Januari 2025. 

Kepala Badan Gizi Nasional Dadan Hindayana mengatakan pihaknya bakal menerjunkan tim ke tiap-tiap sekolah untuk melancarkan distribusi pangan ke para siswa. 

""Hari pertama tidak ada agenda seremonial khusus, namun presiden kemungkinan sidak,"" ujar Dadan lewat pesan singkat WhatsApp pada Kamis (2/1). 

Baca selengkapnya: https://t.co/wXwtOV4wTg

Reporter: Muhamad Fajar Riyandanu
Editor: Ameidyo Daud Nasution

#MakanBergiziGratis #Prabowo #BadanGiziNasional #DadanHindayana #Katadatacoid",2025-01-02 00:00:00+00:00,x
"Program Makan Bergizi Gratis (MBG) adalah inisiatif yang dirancang untuk memenuhi kebutuhan gizi kelompok masyarakat, khususnya anak-anak dan keluarga kurang mampu. Dijadwalkan mulai implementasi serentak pada tanggal 6 Januari 2025.

https://t.co/16onqeN0m4",2025-01-02 00:00:00+00:00,x
"https://t.co/V7K8EF5t4s
MBG, StartNews – Setelah tiga hari dilakukan pencarian, M. Ridho (24), warga Desa Batu Mundom, Kecamatan MBG, Kabupaten Madina, akhirnya ditemukan sudah meninggal dunia di dekat Pulau Putri, Kota Sibolga, Rabu (1/1/2025) pukul 16.00 WIB.",2025-01-02 00:00:00+00:00,x
"Pendaftaran sebagai mitra MBG tidak dipungut biaya apapun. Pastikan mendaftar melalui situs resmi untuk menghindari penipuan yang mengatasnamakan program ini

Pelaku usaha berkesempatan memperluas jaringan, meningkatkan pendapatan, dan berkontribusi pada peningkatan gizi nasional https://t.co/4SbnDyAM0T",2025-01-02 00:00:00+00:00,x
Menunggu postingan menu makan bergizi harga 10K,2025-01-02 00:00:00+00:00,x
"Badan Gizi Nasional (BGN) tengah mempersiapkan program Makan Bergizi Gratis (MBG) yang akan diluncurkan pada 6 Januari 2025. Program prioritas pemerintahan Prabowo Subianto-Gibran Rakabuming Raka ini akan digelar di seluruh provinsi di Indonesia, dengan fokus awal pada anak sekolah, balita, ibu hamil, dan ibu menyusui.

Kepala BGN Dadan Hindayana menjelaskan bahwa uji coba program ini telah dilakukan di beberapa daerah, dengan menu makanan yang disesuaikan kebutuhan gizi masing-masing kelompok.

Selalu update berita terkini di https://t.co/12KzHzdIDJ & YouTube BeritaSatu!

#MakanBergiziGratis #Januari2025 #Serentak #BeritaSatu",2025-01-02 00:00:00+00:00,x
"Mari Kita Dukung Implementasi Program Makan Bergizi Gratis Untuk Kemajuan Generasi Bangsa

#MBG #DukungProgramPresiden https://t.co/5V3pb56ZpR",2025-01-02 00:00:00+00:00,x
Kalau memang PPN 12% itu adil menurut @prabowo mbok ya MBG jgn 10 rb/porsi dong. Harga2 konsumsi kelas menengah kebawah jgn dinaikin dong. Kecuali PPN 12% itu adil cuman omon-omon. Bener gak @KemenkeuRI ??,2025-01-02 00:00:00+00:00,x
@CNNIndonesia Nah MBG jgn 10 rb/porsi dong..🤭🤭,2025-01-02 00:00:00+00:00,x
"Aksi penipuan berupa orderan fiktif program makan bergizi gratis (MBG) marak di Kabupaten Bojonegoro, Jawa Timur. Dalam surat fiktif yang beredar, pelaku memalsukan tanda tangan Dandim 0813 Bojonegoro Letkol Czi Arief Rochman Hakim, kop TNI Angkatan Darat, dan Badan Gizi Nasional (BGN). Nilai orderannya mencapai belasan hingga puluhan juta.

""Untuk itu, apabila masyarakat Bojonegoro mendapatkan order yang seperti itu kiranya jangan langsung ditanggapi, tetapi konfirmasi dulu kebenarannya. Baik itu melalui instansi yang mengeluarkan surat tersebut, karena kebetulan ini yang banyak Kodim diserang,"" kata Arief Rochman Hakim, Kamis (2/1/2025).

Ikuti berita terkini di https://t.co/12KzHzdIDJ & Youtube BeritaSatu!

#MakanBergiziGratis #OrderanFiktif #Bojonegoro #BeritaSatu",2025-01-02 00:00:00+00:00,x
"Praktik dugaan penipuan dengan mengatasnamakan program makan bergizi gratis (MBG) pemerintah di Jatim bermunculan. Kali ini terjadi di Bojonegoro.
Sejumlah pengusaha katering asal kabupaten itu melapor ke Kodim 0813/Bojonegoro. Penyebabnya, mereka mensinyalir ada upaya penipuan dengan mencatut nama pejabat TNI melalui selebaran dan surat.
Hal itu diungkapkan oleh Komandan Kodim (Dandim) 0813 Bojonegoro, Letkol Czi Arief Rochman Hakim, yang menyatakan terdapat laporan dari pelaku usaha katering terkait adanya selebaran dari orang-orang yang tidak bertanggung jawab. 
”Ada sekitar lima (pengusaha katering) yang menanyakan ke Kodim,” terangnya.

Selengkapnya baca Jawa Pos edisi Kamis, 2 Februari 2025

#jawapos
#bacakoran #koranjawapos #jawaposcom #jawapostv 
#beritajawapos
#beritakoranjawapos
#bacaberita #beritaterkini #beritaviral #viral #jatim #jawatimur #jatimviral #bojonegoro",2025-01-02 00:00:00+00:00,x
"Janji Politi Presiden Prabowo ; ada bnyk namun belun satu pun terwujud , semua msh dlm wacana , mari kita pantau satu dulu ; makan bergizi unt siwa , sekitar 40 jt siswa (1)",2025-01-02 00:00:00+00:00,x
@kurawa Tanya'in suuuu.. Anak²e @gibran_tweet @bobbynasution_ dan cucu² @jokowi lainnya serta anak/cucu menteri² juga makan siang BERGIZI gratis 10rb'an disekolah mereka? Atau barangkali anak/cucumu juga nguntal?? Koe ki lanangan penjilat.! Menjijikan.!,2025-01-08 03:34:36+00:00,kaggle
@FOODFESS2 @gibran_tweet bisa ga menu makan siang gratis utk anak sekolah seperti ini??? Hanya 10 rb pasti kenyanggg murid senang ortu senang,2025-01-08 03:39:30+00:00,kaggle
Anakmu atau kluarga Gibran dan lainya juga makan yg beginian jatah makan gratis..??? https://t.co/nKuzgBpjSY,2025-01-08 03:48:26+00:00,kaggle
Menunggu hasil foto dan laporan terkait Program unggulan Prabowo Gibran Makan Bergizi Gratis.. Kalau ada ketemu mohon dibantu yak,2025-01-08 03:59:00+00:00,kaggle
berkat e tonggoku sing mari meninggal ae luwih enak timbang makan siang e gibran padahal podo2 gratis,2025-01-08 04:05:32+00:00,kaggle
sama sama 10rb tapi lebih jauh enak ini ketimbang makan siang gratis dari prabowo gibran,2025-01-08 04:18:59+00:00,kaggle
Program andalan pemerintahan Prabowo-Gibran yaitu Makan Bergizi Gratis atau makan siang gratis dimulai pekan ini secara bertahap. Pemerintah mengklaim program berjalan baik. Namun ada sejumlah catatan. Laporanya kami bagikan di #WrapUp https://t.co/f3Ys1V9NAo https://t.co/fLyer1KmiW,2025-01-08 04:24:59+00:00,kaggle
Gibran harusnya memberi contoh dong karena sampean yg mengusulkan makan gratis,2025-01-08 04:27:23+00:00,kaggle
@prabowo @gibran_tweet liat nih ndut drpd makan gratis mending dibuat anggaran lain,2025-01-08 04:30:56+00:00,kaggle
@salam4jari Banyak banget efek dominonya gara2 ga bisa kasih solusi atas akar masalahnya khususnya di 10 tahun terakhir era Bapaknya @gibran_tweet. Kalau ternyata cuman bisa ngasih 'makanan sisa' gitu sih orangtua masih bisa ngasih makanan yg lebih enak ketika makan gratis ini belum jalan,2025-01-08 04:56:52+00:00,kaggle
Makan siang gratis menolak Gibran,2025-01-08 05:01:05+00:00,kaggle
Setuju banget. Di sekolah tempat tanteku ngajar banyak banget yg kurang mampu buat makan aja susah. Ga perlulah kasih makan siang gratis ke sekolah2 yg emang rata2 mampu @kurawa @prabowo @gibran_tweet,2025-01-08 05:06:09+00:00,kaggle
@FOODFESS2 Jir lebih enak dari makan siang gratis program nya gibran,2025-01-08 05:23:10+00:00,kaggle
@larosiefleur @prabowo @gibran_tweet masih mendingan katsu langganan dipor sm ft undip dibanding makan siang gratis dr pemerintah,2025-01-08 05:28:04+00:00,kaggle
Gibran Tolak Menu Makan Bergizi Gratis https://t.co/mcRk2eIL1j,2025-01-08 05:58:08+00:00,kaggle
Karna bukan makan gratis berarti makannya gak perlu nunggu @gibran_tweet datang Monggo langsung di makan. https://t.co/enbNm6lO1D,2025-01-08 06:02:41+00:00,kaggle
Makan Gratis tdk efektif krn anak2 bukan mau makan gratis tp #jajangratis klo menunya gk #selera gk dimakan artinya #mubazir @prabowo @abu_waras @AirinDatangLagi @andrewenas @kokokdirgantoro @CNNIndonesia @Metro_TV @jokowi @gibran_tweet @KompasTV @psi_id,2025-01-08 06:14:24+00:00,kaggle
MAKAN BERGIZI GRATIS UNTUK ANAK SEKOLAH INDONESIA #prabowo #gibran #jokowi #makangratis #fyp #shortstories https://t.co/ac58ptZEm7,2025-01-08 06:23:20+00:00,kaggle
Makan Bergizi Gratis Dimulai Gibran: Bertahap di 26 Provinsi https://t.co/Yjavm42bxS.,2025-01-08 06:56:59+00:00,kaggle
Makan siang di rumah lebih enaklah gerutu bocil Gibran dalam hatinya ‍↔️ Kita semua tahu bahwa bocil SD biasanya picky soal makanan kan? Terkecuali menu tersebut Anda berikan kepada anak yang belum makan selama 2 hari maka PASTI DIMAKAN. Program Makan Bergizi Gratis https://t.co/ZRxnj9K3qe,2025-01-08 07:25:04+00:00,kaggle
hy ak mau makan siang gratis kaya gini apa bleeeh? @prabowo @gibran_tweet @kompascom,2025-01-08 07:38:06+00:00,kaggle
Gibran pun menolak makan siang gratis. https://t.co/44E0RIyMWP,2025-01-08 07:39:04+00:00,kaggle
Kpd yth: @gibran_tweet Kenapa Makan Bergizi Gratis tidak diuji coba ke @DPR_RI sbg wakil rakyat ? https://t.co/Hgn5ofmufu,2025-01-08 07:42:45+00:00,kaggle
@nurika169 @artajaya2020 @mooizena @imeldwi46 @republic_id2 @txtdrimedia @prabowo @gibran_tweet Kurang tepat apanya? Banyak masyarakat hepi hepi aja anaknya dpt gratis makan siang.,2025-01-08 07:45:16+00:00,kaggle
@adri_zizie @prabowo @gibran_tweet Sdh makan bergizi gratis?,2025-01-08 08:07:39+00:00,kaggle
Kabar Terkini yang Tak Boleh Anda Lewatkan Hanya di INDONESIA KITA Malam Ini! 1️⃣ Makan Bergizi Gratis Prabowo-Gibran Dimulai Hari Ini! Program yang dinanti-nanti akhirnya resmi berjalan! Bagaimana dampaknya bagi masyarakat? Benarkah ini langkah awal menuju perubahan besar? 2️⃣ https://t.co/SNUpGSEm9v,2025-01-08 08:09:01+00:00,kaggle
Di Postingan Gibran Warganet Sebut Makan Bergizi Tak Gratis Karena Bayar PPN 12 Persen https://t.co/Hc7RKKduWi,2025-01-08 08:18:47+00:00,kaggle
@kegblgnunfaedh Bukanny bersyukur dpt makan gratis. Mash bnyak anak bangsa yg kesusahan makan/ga bsa makan. Lagian menu 10rb mau minta bergizi dn enak mana ada Benul ga pak @prabowo mas wali @gibran_tweet,2025-01-08 08:25:32+00:00,kaggle
@wanchrispy @nakaharadz Lah itu emangnya program bagi2 susu Gibran? Bedain mana yg: a) program makan gratis pemerintah =&gt; cari susu murah. b) giveaway susu Gibran =&gt; dapat susu greenfield dari langit .,2025-01-08 09:00:18+00:00,kaggle
demi apapun aku muiris dengan orang2 yg pilih prabowo-gibran. kok isok percuoyo pol anak2mu dikasih makan gratis itu BAKAL UWENAK. jelas2 gk mungkin dan gausah mimpi bakal diberi makanan enak dengan pemerintah. astaghfirullah kudu ngamok rasane,2025-01-08 10:27:53+00:00,kaggle
Hiburan pulang kerja : Menonton mirisnya aneka menu makan siang gratis program Prabowo Gibran wakakaka mana mesti ada cerita lucu dari anak di sekolahnya,2025-01-08 10:57:29+00:00,kaggle
mas Gibran ndak usah pusing mikirin menu Makan Gratis Bergizi. Samain aja kaya menu makan Jan Ethes.,2025-01-08 11:01:48+00:00,kaggle
@Minietweets_ @gibran_tweet Ooo gara2 ini ya makan gratis anak sekolah ditunda?? Pejabat kok cm bisa nambah2in kesusahan rakyat aja sih....,2025-01-09 08:21:50+00:00,kaggle
Program Makan Bergizi Gratis akan memastikan anak sekolah mendapatkan variasi makanan bergizi dengan 30 menu pilihan. Wujudkan Mimpi Kita,2025-01-09 08:41:01+00:00,kaggle
Siswa SD : Saya kecewa sama rasanya sampaikan ini pada pak prabowo. Berani sekali anak ini kritik makanan program makan gratis prabowo gibran. https://t.co/n6o6eWqbNY,2025-01-09 08:41:09+00:00,kaggle
Program Makan Bergizi Gratis Prabowo-Gibran baru saja dilaksanakan. Tapi apakah Sobat Valid tahu ada negara lain yang juga melakukan program Makan Bergizi Gratis? Ini dia deretannya. https://t.co/PfT4elkoQy,2025-01-09 09:30:00+00:00,kaggle
bisa2nya ada orang kritik program makanan gratis tapi yg disalahin anak2nya karna gamau makankatanya susah tau ngatur nutrisi nyenyenye emang itu bernutrisi gblk? aneh bgt pendukung gibran freak,2025-01-09 10:27:31+00:00,kaggle
gw kenal orang yg ngefans bgt ama Gibran dikasih fakta tentang makan siang gratis tetep aja dia membela sang idolanya. susah emang ya kalo udah fanatik.,2025-01-09 12:35:31+00:00,kaggle
@Maudy_Apain @prabowo @gibran_tweet @bungalotus25 Di kira kita gak mampu ngasih makan anak ok aku dukung program makan gratis tapi untuk daerah2 tertentu dan penerima tertentu klo di pukul rata sayang anggaran sayang yg sekolah elit pasti muridnya gak mau di kasih makan dg menu seperti itu,2025-01-09 13:16:08+00:00,kaggle
@Icetehhanget @siregar_najeges @prabowo @gibran_tweet Orang yang bukan buzzer mah sadar keadaan sekarang lagi semrawut gini bikin makan gratis itu ga tepat alokasi dananya bisa buat yang lain kaya bikin lapangan kerja atau fasilitas sekoah,2025-01-09 13:38:51+00:00,kaggle
@cnbcindonesia Yg penting makan siang gratis..tul gak @prabowo @Gerindra @gibran_tweet ?,2025-01-09 13:56:52+00:00,kaggle
@bungalotus25 @logika_saya @prabowo @gibran_tweet @Maudy_Apain Dari pada makan gratis...,2025-01-09 14:38:03+00:00,kaggle
Haha aji mumpung si sekolah makan siang gratis tp ortunya jadi bayar 2x lipat lewat pungutan sekolah dan pajak Lapor pak @prabowo @gibran_tweet ada yg lucu nih,2025-01-09 16:48:15+00:00,kaggle
koCAKKK makan tuh makan siang gratis uda tau program jelek tp masi didukung. 4 kata lucu gUe dUkunG pRaBowo gıBRan CAK KOCAK,2025-01-09 21:48:58+00:00,kaggle
@mardigu024 susunya dihilangin..diambil gibran buat blusukan kekeke masih setengah hati beri makan gratis rakyat biar pintar. itu masih mending bos man ada yg dikasih sayur sama tahu dan pisang. gak ada ikan telur sedangkan prabowo sering katakan makan telur ikan susu. gimana bisa lanjut,2025-01-09 22:22:15+00:00,kaggle
@Jelli_cent @aruna_bayu @prabowo MAKAN gratis ️ @gibran_tweet SUSU mana Realisasi apa? PRESinden &amp; WAhpres Hasil CULAS Rakyat diperas BUKAN UANG pemerintah Pajak rakyat 12%,2025-01-09 22:48:22+00:00,kaggle
Program Makan Bergizi Gratis di Merauke Papua Selatan Ditunda Tunggu Wapres Gibran? https://t.co/lx51fmmDkA,2025-01-10 00:12:32+00:00,kaggle
Makan Siang Gratis Tua Banyak Sorotan Lia Amalia Semprot Prabowo-Gibran: Makanya Kalau Kampanye Gak Usah Janji yang Muluk-muluk https://t.co/1K8uTr5pw5,2025-01-10 00:46:51+00:00,kaggle
Kenapa banyak sekolah malah bisnis? Padahal Prabowo-Gibran ngasih makan gratis https://t.co/wv1yg4O8KB,2025-01-10 00:49:35+00:00,kaggle
Makan Siang Gratis selain menu jd POLEMIK yg viral di media &amp; sosmed. Jg ada PENIPUAN dng korban pengusaha katering di Kediri Pak @prabowo @gibran_tweet Pak @ListyoSigitP Mas @EmilDardak https://t.co/id5wJwMcrx,2025-01-10 01:39:30+00:00,kaggle
